SampleID,SubjectID,Cluster,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
Sample_NMNENP,Subject_UDAXIH,15,-1.3502727,11.922508,5.4265804,8.184404,4.832153,4.5809803,5.5807815,3.4081244,5.6061215,4.667739,5.066758,3.6584916,5.4473977,5.1863112,4.73565,5.32499,8.61751,5.470547,5.3860507,3.8956335,5.3454533,4.6081347,5.112135,5.0471745,4.894357,4.281627,5.3768415,4.7982116,4.8433256,5.35399,5.0439744,5.29641,4.912659,5.865304,5.0009336,4.814773,4.4245563,4.916156,5.3567896,4.8658175,5.04122,5.0262127,4.7069654,4.8115478,4.3743706,4.835125,4.9852095,5.0206857,5.0045676,4.295567,6.0968156,4.6743727,4.9791646,5.533995,5.039035,4.7157145,5.0709696,4.8763704,5.0421104,5.150172,5.1314955,4.825403,5.1320424,5.062359
Sample_KRVFJG,Subject_UDAXIH,12,6.432114,14.002305,3.0328975,5.3162746,10.482511,4.6567054,7.9568763,5.496063,5.462981,5.701689,3.496258,5.3685293,3.6785338,3.6656072,4.1252923,4.6616654,3.9372869,5.1269746,5.4617553,4.5712404,4.62246,5.0758123,4.8951254,5.408901,5.028246,4.43393,4.739855,5.24991,4.8103657,4.634127,4.697791,4.97418,4.8495655,5.116332,4.536373,4.657986,4.633653,5.3296685,4.64693,5.323431,4.855893,5.260136,4.719403,5.815458,5.282975,5.164126,5.31652,4.4714904,5.346957,5.2622385,4.985062,4.7847486,5.083972,4.8374953,5.136063,5.140143,5.06613,4.996439,5.096773,4.8384733,4.479211,4.9888186,4.7433763,4.5896435
Sample_KRVFJG,Subject_UDAXIH,16,6.617949,10.723511,1.8139399,5.428711,1.0852544,10.220787,3.4722908,4.750919,5.2016153,8.736138,4.6288037,5.1055217,3.644679,5.614831,4.1308174,5.647124,4.587398,3.9802227,5.1144757,5.408797,5.1016197,4.935367,6.0568166,4.738425,4.9768324,5.283513,5.0323462,4.9588246,5.4635596,4.776205,5.6548567,5.136868,4.964002,4.948759,5.659154,4.858371,5.0129724,4.8980083,4.9999585,4.564191,4.8585625,4.6659446,5.055622,4.43029,5.5296926,5.2621264,4.211324,4.8607545,5.179165,5.491534,5.1105924,5.2254496,5.697759,4.7424707,4.766242,5.207512,4.944533,4.7558455,5.4905787,5.1433144,4.307961,5.000958,5.1841516,5.761789
Sample_KRVFJG,Subject_UDAXIH,15,-1.3817072,11.684487,5.1521263,7.064959,5.071274,4.782825,5.648404,5.4619174,5.7135305,4.3189116,5.219146,2.8754408,5.2699018,5.4320755,4.6813974,5.5375414,7.9186664,5.4247694,5.2115483,3.8803654,5.4412794,4.959209,5.104004,5.1333046,4.8134236,4.246207,5.1530137,4.818599,4.802276,5.9168596,5.115574,5.2480545,5.0468454,5.8827696,4.983195,4.851593,4.5915623,5.1731863,5.285539,4.9181895,4.9290676,5.0380383,4.8409815,4.9761653,4.4619403,5.001218,4.8608923,5.102232,5.135648,4.3338666,5.97337,4.610231,4.92345,5.4284053,5.1750073,4.743841,5.082064,4.9322453,5.045714,5.1397734,4.8459845,4.816109,5.1010494,5.213093
Sample_KRVFJG,Subject_UDAXIH,24,6.1536636,11.245815,1.8100808,5.497969,1.829565,8.694502,3.4738812,4.9384227,5.404195,6.6072946,5.2680817,5.254837,5.5203533,4.5210247,5.627273,4.12336,3.9520426,3.483929,5.4627147,6.8497763,4.764544,5.020955,5.265733,4.896879,4.543836,5.048549,4.886736,5.1165085,5.0729084,4.7414293,4.888231,4.859615,4.989723,5.129613,5.5976844,4.7652636,5.009821,4.708774,4.8557124,4.598625,4.9590077,4.9353943,5.345456,4.5271893,5.277357,4.9769144,5.1394277,4.8127675,4.7570257,5.300343,4.9099894,5.94758,5.2601843,4.7756376,4.5520396,5.0215898,4.523207,4.6822057,4.9437914,5.006379,4.731867,4.9242854,5.1542635,5.419259
Sample_DYIXXI,Subject_UDAXIH,13,6.031375,13.935726,3.198865,5.254354,10.8455,5.1066194,8.361655,5.7335134,5.6247907,6.4090366,3.864165,5.15027,5.415013,4.6423507,4.49895,4.942447,4.085284,5.3958645,5.4977536,4.820115,4.71372,5.1693664,4.982732,5.336914,5.1441703,4.5579166,4.774149,5.151377,5.11851,4.7698393,4.921528,4.878744,4.816397,5.0179844,4.436955,4.526162,4.3875675,5.602903,4.8039665,5.2676916,4.773747,5.348983,4.7690277,5.618613,5.334949,5.2946486,5.2393694,4.4465456,5.061499,5.2209435,4.8690066,4.5197797,5.113741,4.7779145,4.911042,5.0115047,5.07849,5.1920586,5.005927,4.8008194,4.6580997,5.0935087,5.0827775,4.5582047
Sample_DYIXXI,Subject_UDAXIH,10,5.49247,11.821825,3.8902621,4.08278,3.2741535,0.7742608,4.5800853,5.001069,4.4446697,5.4250736,4.9419265,5.0693774,7.3317037,1.6663148,3.7907374,6.7052555,4.859459,5.6321955,5.16628,6.0410295,4.805846,5.146515,5.5730443,5.760333,4.8435607,5.3977456,4.471968,5.547039,4.318345,4.508344,4.5780416,4.1917624,4.685422,5.41624,5.0462303,5.130569,5.106213,5.6230435,5.3196554,4.414007,5.000976,4.454437,5.2412314,4.53763,4.8149495,4.8921967,4.704465,4.8756423,5.4478827,5.44171,4.7133265,4.825602,5.3712726,4.586035,4.684367,4.826486,5.247978,4.93799,4.8518314,4.98168,4.7218614,5.1159024,4.762685,5.293424
Sample_BVBGIY,Subject_UDAXIH,3,4.2536325,3.8293092,4.3619833,11.424798,3.9928885,4.8919888,3.7626815,3.7337873,6.0285764,6.114213,3.8525107,4.991002,6.9663625,5.10893,5.4717417,3.7334332,4.8295054,4.4646487,5.6546316,4.1040893,6.606009,5.202641,4.6545186,4.566455,5.051103,4.628966,5.624698,4.038555,3.951668,7.2720065,5.1705565,5.6548104,5.766964,5.159818,5.292284,7.104015,6.777922,4.036716,2.966242,6.258477,6.06948,4.211897,4.450736,5.7451143,5.0447,5.3196535,2.6531649,4.4156785,6.488167,5.908131,4.7584443,3.4378605,3.9189837,4.652075,4.679032,6.8614197,4.231635,5.9293137,4.728356,5.4368815,5.3198366,3.9772718,5.5724854,4.2015367
Sample_XYNIWZ,Subject_UDAXIH,7,7.1871204,3.2575893,7.531066,5.3100986,6.4534397,2.5625763,5.0109286,5.5991707,5.87595,4.386778,5.357196,5.5901747,4.5617056,5.9248266,4.785202,6.126196,4.001726,6.038107,1.3118664,3.6753056,4.855589,4.2280254,4.331413,5.5913205,4.5343833,6.441189,5.243386,5.6480203,4.9809036,4.9433928,4.6691384,5.043566,4.342499,4.5831404,4.864473,5.309262,5.9528866,4.7629905,4.7338586,4.9512334,5.347395,5.7323737,5.175891,5.130939,4.9701223,4.0520196,5.1229167,4.9745665,4.398866,5.4012046,5.1504097,4.1161566,5.1139436,5.140055,5.4047956,5.3023987,4.801975,4.8635817,4.7493224,5.263381,5.594575,4.777506,4.649347,4.8887725
Sample_XYNIWZ,Subject_UDAXIH,10,5.9540987,11.440775,4.0880547,4.5108857,3.1367774,0.068858966,4.8581643,4.854084,4.8664546,5.366208,5.3553824,5.478249,7.2857146,1.7669201,3.988587,6.6232505,4.4634857,5.70481,5.3006773,5.8560624,4.489955,5.16944,5.1217456,5.340558,5.241858,5.348196,4.7039914,5.962784,4.3273587,4.274938,4.9927654,4.636258,5.042336,4.989047,5.1200404,5.1280003,5.2904954,5.1848426,4.868886,4.669003,5.4051046,4.114118,5.4238772,4.979303,4.8708205,4.866354,4.659584,5.2902064,5.2898216,5.371927,4.346793,5.2478175,5.026114,4.4583697,4.4345326,5.109221,5.0271034,4.786884,4.853168,4.915018,4.862879,5.3696895,4.793772,5.008859
Sample_IYKAUD,Subject_UDAXIH,23,6.284188,11.448711,2.3037875,5.4475374,2.0492737,8.530788,3.624254,4.934011,5.3560967,6.378549,5.1575484,5.21533,4.961442,4.815368,5.3093615,4.5823674,4.098882,3.67972,5.4490705,6.4262986,4.745449,4.9850717,5.6140647,4.8946824,4.7271867,5.1576886,4.941285,5.0919394,5.1410117,4.680971,5.0207596,4.9128084,4.9812455,5.1329317,5.5415936,4.8909903,5.0101075,4.7682962,4.874991,4.595542,4.8780556,4.970298,5.3680043,4.61064,5.2533064,5.0504694,5.014374,4.8654175,4.838232,5.301563,4.9110384,5.6863728,5.2485523,4.767611,4.643477,5.0251307,4.71726,4.693097,5.115247,5.009764,4.7477393,5.016689,5.061984,5.373922
Sample_IYKAUD,Subject_UDAXIH,7,7.223726,3.272927,7.5378666,5.3657255,6.629165,2.728054,4.9301276,5.3796525,5.929754,4.51621,5.4627166,5.6366696,4.402268,5.784012,4.7569118,5.9483924,4.0118756,5.956534,1.816274,3.6952217,4.641372,4.0810065,4.2949605,5.699176,4.511004,6.3602176,5.3851943,5.662906,4.8612123,4.819083,4.612147,5.1749544,4.5326586,4.609896,4.9319563,5.2108393,5.854929,4.671928,4.9351544,5.050886,5.426964,5.8258047,5.1622477,5.0735545,4.9654083,4.2173038,5.153627,5.1100297,4.124381,5.5000315,4.949529,4.1325655,5.02751,5.142476,5.6344743,5.354176,4.738814,4.978499,4.9378753,5.3655562,5.5620933,4.5817213,4.766382,4.897809
Sample_FJFCIS,Subject_UDAXIH,11,-1.6803334,11.782236,5.66353,7.1558795,4.781797,4.5232544,5.0267954,7.693613,5.2419434,4.732871,4.533622,2.5535328,5.1720343,5.6454897,5.0318165,5.474624,6.796037,5.3325315,5.2897544,3.850677,5.3773007,4.4030333,5.0101132,5.438625,5.0383296,4.4898834,5.269252,4.6512103,4.846517,5.594611,4.9886045,5.388729,4.8977795,5.744881,4.8857036,5.1660604,4.5177407,4.634112,5.3640566,5.187955,5.2311287,5.347688,4.559292,4.6757717,4.6352196,5.2324557,4.725767,5.2716475,5.218833,4.807574,6.135711,4.836877,5.023053,5.413709,4.782205,5.071716,4.934321,5.1459723,4.9039774,4.9476256,5.0260997,4.790121,5.191886,4.618051
Sample_FJFCIS,Subject_UDAXIH,8,-6.62028,2.3877616,4.5305495,5.4149475,5.410948,5.139876,4.6357436,4.6817718,4.6080217,5.7458267,5.860411,5.130251,5.3500366,5.209537,5.09306,4.9151855,4.8998346,5.6348305,5.7266626,4.803773,4.8775625,4.7196703,4.917593,4.9504123,5.4006147,4.6599627,5.299645,4.830483,5.1177473,4.721328,4.809627,5.3218756,4.8978305,4.8643565,5.132549,4.773465,5.021257,4.886132,5.178052,4.8790693,5.0246673,5.182046,4.656422,4.552977,5.06731,4.746392,4.981306,4.9640303,5.0231686,5.1350436,4.638274,4.830402,5.033113,4.5334005,5.148025,4.5692673,4.7593756,5.0763197,4.954899,5.168102,4.8765907,4.649709,4.8676205,4.9043503
Sample_IWENRO,Subject_UDAXIH,14,-1.4929609,11.870062,5.516058,2.8364766,4.747785,4.4704046,5.2230945,4.707184,5.9294195,4.3992805,4.9466715,3.146904,5.319163,5.1531453,4.625221,5.436161,6.504057,5.4488444,5.448433,3.955711,5.357101,5.05823,5.0548053,5.240274,4.5605035,4.5072784,5.037412,4.8433948,4.880664,5.549706,4.9030952,5.266565,5.3022814,4.9342117,5.121597,5.283866,4.4164853,5.149464,5.4318185,5.0970693,5.134402,5.10582,4.719248,4.9991097,4.4825416,4.816454,4.69993,5.1572075,4.988925,4.4861064,5.583725,4.6354165,4.817286,5.2515388,5.202876,4.867459,5.1958528,4.9456186,4.9849873,5.2361765,4.930073,4.6763296,5.2103767,5.009704
Sample_IWENRO,Subject_UDAXIH,22,6.143056,11.1826935,1.7827225,5.77193,1.0793676,9.919996,6.9137163,5.180342,5.9177437,6.014897,5.120333,5.067421,5.1418524,4.8254943,5.5158834,4.3284264,4.084851,3.3290863,5.4701953,7.156038,4.4953017,4.7764163,6.848395,4.904589,4.7542477,5.4911995,5.0097747,4.990585,5.2305775,4.5377893,4.9448895,5.0588675,4.888576,5.191792,5.6254663,4.771301,5.069985,4.6480904,5.061871,4.6034837,4.728609,4.8807755,5.5105877,4.397168,5.4092364,5.0404515,5.033567,5.009371,4.575615,5.374969,4.8676634,5.5685687,5.260164,4.8417106,4.6356316,4.9967804,4.634684,4.391529,5.3010216,5.051429,4.971877,5.1287007,5.15885,5.7097063
Sample_IWENRO,Subject_UDAXIH,7,7.161771,3.2178361,7.5524807,5.312047,6.611515,2.7679083,4.819599,5.3769193,5.9424005,4.3757777,5.411028,5.6924615,4.428781,5.707575,4.7908635,5.8981504,3.987122,5.854414,2.315539,3.697838,4.697359,3.8876128,4.2092175,5.683275,4.4586587,6.633541,5.4193215,5.6041613,4.916687,4.864573,4.6149373,5.2454596,4.518612,4.659658,4.843889,5.30345,5.831759,4.668237,4.9189577,4.9752083,5.4125805,5.903362,5.238238,5.068091,5.0188503,4.244898,5.2618446,5.16348,4.1318755,5.5119076,4.949165,4.206187,5.1076093,5.123133,5.679577,5.3664427,4.820758,5.0136223,5.0686264,5.2678466,5.577411,4.5937104,4.759617,4.8143773
Sample_IWENRO,Subject_UDAXIH,22,6.0951233,11.156203,1.7644007,5.752397,1.0302725,10.04082,7.5882297,5.172268,5.9845304,5.708548,5.1500797,5.1053066,5.2271557,4.7848988,5.5112467,4.2447753,4.0335784,3.2841606,5.4370775,7.2507253,4.488612,4.759362,6.950509,4.958999,4.7199507,5.525626,4.980136,5.0154,5.2518535,4.5125194,4.9431586,5.059681,4.8573017,5.1849837,5.6302924,4.720947,5.062813,4.669593,5.0646596,4.634214,4.77012,4.8468285,5.4816194,4.381531,5.450168,5.0505743,5.083334,5.0477858,4.605076,5.3318243,4.887171,5.6026325,5.274696,4.8357143,4.629535,5.0305443,4.654976,4.3877583,5.339391,5.0190806,5.021196,5.167599,5.137081,5.7406554
Sample_CBBZIM,Subject_UDAXIH,-1,4.0874286,10.049364,6.126638,5.519646,5.090463,6.8689804,5.5827627,4.6347923,13.884763,7.1486683,6.5258427,5.6188803,4.7975984,3.5668828,6.0500555,5.9922853,5.5268235,4.583389,4.9080787,4.300987,4.8156676,5.1307373,4.2022896,4.676367,5.767299,5.6563272,5.416728,4.486442,4.90958,4.546226,4.324643,5.241114,5.0494723,4.7822127,5.983466,4.78229,4.7195344,4.6356134,5.592646,5.442552,4.9856324,5.141879,4.398442,5.0925207,5.247863,4.9312305,5.186333,4.2757254,4.661124,5.1137695,5.8097916,5.1294026,4.087447,4.654293,4.8674893,5.454324,4.7061405,4.546906,4.2469006,5.396849,5.6126275,4.8491826,5.225538,4.2677994
Sample_CBBZIM,Subject_UDAXIH,12,6.5192895,13.981303,3.124103,5.3322,10.371703,4.583834,7.598038,5.474414,5.362325,5.5229163,3.401134,5.323246,3.473611,3.7039077,4.1253223,4.5557065,3.986515,5.0573344,5.4340043,4.5286927,4.5952525,5.0617847,4.895125,5.463309,4.9634585,4.5406594,4.669824,5.0826306,4.6940746,4.53194,4.7030854,5.0089116,4.8588743,5.1688724,4.623375,4.709726,4.7786503,5.223217,4.6801763,5.371527,4.8374915,5.2331905,4.705638,5.8164897,5.1925144,5.1277714,5.322421,4.5044384,5.3580847,5.245143,5.0394554,4.8123536,5.0534472,4.74522,5.2324533,5.233192,5.051957,4.965302,5.057339,4.8415594,4.3705955,5.044261,4.666264,4.6364665
Sample_CBBZIM,Subject_UDAXIH,15,-1.4741149,11.579968,5.0229187,7.148583,5.167099,4.830382,5.742905,6.1991057,5.8273687,4.203487,5.3357797,2.7492216,5.307791,5.3721943,4.6349745,5.6092114,7.7872767,5.505179,5.126427,3.81723,5.5438986,5.0889225,5.1081066,5.1598005,4.7144523,4.1742406,5.1125064,4.8139744,4.7070556,5.986263,5.165302,5.1715417,5.099645,6.0565658,4.9489202,4.729753,4.706119,5.2629237,5.2089734,4.8840976,4.8672886,5.0098834,4.8864017,5.070776,4.460946,4.950578,4.846224,5.060942,5.26331,4.2634845,5.9649444,4.4911265,4.9167466,5.481964,5.197361,4.7356606,5.094929,4.960774,5.090012,5.210223,4.79088,4.864402,5.048887,5.251262
Sample_DJMPFH,Subject_UDAXIH,13,5.8382235,14.027856,3.2640195,5.265263,11.059176,5.2366366,8.599178,5.8222136,5.7413173,6.54798,3.783077,5.0298643,6.1508136,4.7172866,4.645928,5.007968,4.1379805,5.466742,5.5613146,4.875049,4.7581143,5.2502313,5.0392647,5.3970804,5.188231,4.62705,4.7417717,5.110195,5.2788086,4.8350477,5.0478654,4.848786,4.80481,5.051899,4.4277434,4.429562,4.251581,5.7378025,4.812347,5.2982507,4.6981997,5.3378115,4.788248,5.5563626,5.414449,5.323803,5.2728934,4.3997545,4.9173055,5.2167473,4.8936834,4.3691254,5.157354,4.803381,4.8108,4.9046216,5.101955,5.227004,4.9397364,4.717728,4.7565827,5.15123,5.2277255,4.5726047
Sample_DJMPFH,Subject_UDAXIH,7,7.127774,3.1735022,7.571055,5.2756433,6.641079,2.8177524,4.7412705,5.3356476,5.954342,4.415441,5.388338,5.7480173,4.428057,5.6435223,4.810197,5.8439145,3.9689045,5.792274,2.6215873,3.7003021,4.69108,3.7328463,4.148144,5.7184086,4.4323406,6.7671924,5.4630394,5.5702333,4.939413,4.8812137,4.6069903,5.3050013,4.5334744,4.711013,4.7921104,5.3516755,5.7958546,4.650027,4.937913,4.942115,5.410464,5.9586587,5.285112,5.057569,5.0492125,4.2878203,5.3310766,5.217707,4.0776987,5.5380425,4.9139314,4.2592106,5.1430635,5.1117454,5.7483582,5.3669934,4.86574,5.0487385,5.1812057,5.219781,5.579072,4.569606,4.7736855,4.771599
Sample_ERHZHH,Subject_UDAXIH,1,4.0147524,1.5445998,12.2223,4.5688257,5.1204324,3.2034934,7.6225843,6.820726,4.2282553,6.2451806,4.0080695,4.6995955,6.71908,3.2441814,3.0028253,4.2770705,2.2393932,3.3190744,4.4561377,3.798529,6.1010723,4.062076,5.667794,5.4448767,5.973966,5.099794,6.082652,4.873776,5.33362,3.1477334,5.1924276,4.666271,2.3782194,4.232637,6.3325577,3.715565,7.458615,6.3088923,4.2639084,6.617621,5.6116033,3.283884,6.0401,5.885721,4.095725,6.246453,4.6658463,3.9913883,4.126493,3.0959532,5.2794957,6.3382287,4.7112536,4.4216285,4.499417,4.496663,4.3437643,6.1790333,5.661289,3.013006,5.2022905,6.608139,2.923549,3.4756215
Sample_ERHZHH,Subject_UDAXIH,8,-6.148541,2.000727,4.675002,5.1305165,5.022225,5.357437,4.726582,4.786992,4.8432174,5.635239,5.9165006,4.981617,5.092359,5.1023993,4.8103,4.9218717,4.912074,5.3423715,5.5889153,4.7642183,5.1047554,5.033278,4.9499297,5.03471,5.3973308,4.8594637,5.1974306,4.791754,5.112202,4.959819,4.7381573,5.09502,4.6538234,4.606058,5.150074,4.773263,5.143785,4.759154,5.2416177,4.8053384,4.9223924,5.0112095,4.5574336,4.826416,5.0662036,5.0461664,5.004801,4.9735007,5.2456865,5.1089892,4.932779,4.7372584,4.996863,4.649012,4.9724584,4.8497095,4.8547816,5.2134666,5.11108,4.899643,4.9672155,4.5613184,5.102037,4.8725376
Sample_ERHZHH,Subject_UDAXIH,12,6.334955,13.88218,2.9827273,5.2410913,10.468268,4.8224697,7.5405507,5.6099095,5.57275,5.772987,3.623052,5.253029,4.050594,4.1642413,4.244744,4.642977,3.979854,5.294475,5.424623,4.73349,4.4829783,5.0531225,4.9668374,5.3654256,4.9001164,4.489424,4.854809,4.994676,4.6813927,4.479051,4.676262,4.988311,4.8615847,5.131037,4.5647936,4.7403965,4.781367,5.3567204,4.8443513,5.4387193,4.809264,5.287233,4.736131,5.856362,5.0927916,5.138967,5.3113647,4.3937426,5.3680515,5.1932044,5.012004,4.7714553,4.963758,4.602294,5.1255383,5.3096504,5.1373878,4.960127,5.064721,4.8180633,4.4013543,5.0789814,4.7034335,4.6144495
Sample_ERHZHH,Subject_UDAXIH,14,-1.7943562,11.611954,5.285231,0.16889006,4.548619,4.6365647,5.1164145,3.293237,5.6371894,4.6439905,4.699844,3.1504498,5.4292545,5.0759525,4.8691163,5.641473,5.610167,5.2132382,5.1676707,4.1181955,5.2924623,4.891605,5.0897274,5.249823,4.6409607,4.755621,4.964342,4.972991,5.085065,5.4571133,4.9482946,5.37311,5.396594,4.566335,5.1820784,5.530674,4.284497,4.9778643,5.324017,5.124684,5.3343945,5.2177753,4.92554,4.919589,4.7633033,4.752806,4.7705503,5.303538,4.922434,4.6284904,5.207753,4.7671814,5.0358114,5.01763,5.272015,4.8701763,4.893075,5.046505,4.9527297,5.1178966,4.7791476,4.640901,5.146982,5.0044537
Sample_KLPYHR,Subject_UDAXIH,14,-1.7216477,11.727827,5.385315,0.50878394,4.5804315,4.6044407,5.0642014,3.499966,5.7554693,4.5628715,4.7872844,3.0677807,5.376741,5.006173,4.7608886,5.5873656,5.7236195,5.2601633,5.263394,4.126535,5.249246,4.995739,5.133106,5.182001,4.5812583,4.6575017,5.0200887,4.935462,5.0567317,5.5784655,4.862714,5.3476434,5.338565,4.6846647,5.2143154,5.4931927,4.357623,5.0061274,5.36295,5.161341,5.2561736,5.134056,4.833933,4.9618435,4.68695,4.8019114,4.7036767,5.2152057,4.8378816,4.6322937,5.32684,4.6952934,5.002519,5.1228104,5.1858697,4.8597603,4.9793825,4.9723682,4.941799,5.2124567,4.8085814,4.7085714,5.2042265,5.081366
Sample_KLPYHR,Subject_UDAXIH,6,12.111362,3.1125717,3.9701073,4.383176,4.4595017,5.4536667,5.369723,4.599123,5.3956037,5.048969,5.21309,7.2122946,5.331205,6.098734,4.1194153,4.4368196,5.8152018,3.7124808,5.0537934,5.761726,4.9401674,4.569763,4.179577,4.2873106,3.7325623,3.7280319,5.570452,3.5653872,4.373371,4.6706853,5.385062,3.96061,5.1179647,4.2761397,3.66054,4.7001944,4.9601965,6.7559752,4.3919463,4.5806756,5.3539047,3.9834437,4.87846,4.016219,4.4371257,5.6074796,5.9260993,5.193003,6.5065517,3.6439006,3.93325,5.072318,5.183538,3.9622436,4.0934167,5.271713,5.70313,4.871145,5.320574,4.750475,5.1984634,5.600216,5.2635784,6.0162053
Sample_KLPYHR,Subject_UDAXIH,15,-1.3558426,11.893756,5.384647,8.1522255,4.870622,4.6159277,5.583552,3.461038,5.614165,4.6243625,5.0868955,3.6336396,5.4349923,5.204661,4.7391977,5.3642983,8.590417,5.4650593,5.3636503,3.9057674,5.3521113,4.651066,5.114209,5.0578637,4.8908577,4.288642,5.3365006,4.8039966,4.84976,5.38829,5.0573997,5.291453,4.909889,5.841916,5.0026393,4.8269897,4.437392,4.958845,5.364895,4.8699236,5.0315995,5.0307403,4.70786,4.847441,4.3846717,4.8476024,4.978572,5.0327835,5.0027485,4.301068,6.0985293,4.6714735,4.985206,5.534323,5.046232,4.7199326,5.0749583,4.8762646,5.051104,5.153057,5.0886545,4.833541,5.126848,5.0916247
Sample_KLPYHR,Subject_UDAXIH,6,11.704503,3.3319137,3.8967588,4.5533605,4.4815583,5.7047224,5.2995014,4.3100986,5.3023753,5.1271443,5.1140676,6.932237,5.503308,6.2182264,4.2224584,3.954004,5.3938313,4.0070505,5.585297,5.3041935,4.9848056,5.061979,4.458911,4.5852485,3.635941,4.229094,5.195293,4.279826,4.6110597,5.2273746,5.7569146,4.189868,5.5311346,4.8521233,3.9341788,4.4909635,5.008439,6.74004,4.9680486,4.9387383,4.9134755,3.6372628,4.6840153,4.698844,4.051522,5.237444,5.7375107,4.8574667,6.3782787,3.6000936,4.2173533,5.1080313,5.4039845,3.9796622,4.636873,5.603486,5.4989944,4.6963696,4.6672215,4.538293,4.960594,5.8887167,4.7184854,6.135207
Sample_KLPYHR,Subject_UDAXIH,23,6.3774123,11.478788,2.3868763,5.441012,2.033914,8.5735035,3.6820617,4.935711,5.3412657,6.406963,5.103011,5.213364,4.7610965,4.951144,5.1860695,4.7391057,4.1669765,3.7562935,5.430245,6.288395,4.779687,4.9610896,5.74483,4.877641,4.800873,5.1935654,4.936424,5.0855064,5.180804,4.6465325,5.1054735,4.949106,4.9577994,5.1250815,5.5293937,4.9492607,5.0181894,4.7806854,4.8945394,4.619135,4.8336296,4.965821,5.359772,4.6247025,5.2596846,5.073916,4.9295974,4.8925657,4.8819895,5.292614,4.9077673,5.572054,5.2470307,4.7474604,4.68955,5.0200906,4.8199,4.6858487,5.219483,5.0182304,4.7305064,5.0436096,5.032412,5.374289
Sample_IOEJEN,Subject_UDAXIH,7,7.1264386,3.1716785,7.5706553,5.2741885,6.6463556,2.8195662,4.7389693,5.3319387,5.9537115,4.4148426,5.386461,5.7506533,4.428594,5.64316,4.810635,5.844124,3.9681234,5.790757,2.6271522,3.699288,4.691119,3.724753,4.146272,5.7233815,4.4328628,6.766994,5.464233,5.5693564,4.94058,4.882391,4.6051264,5.3051467,4.534341,4.7119875,4.789558,5.3529363,5.794845,4.6498547,4.939406,4.9408727,5.4088545,5.9589534,5.285712,5.0575957,5.0491314,4.288846,5.332582,5.2190266,4.0749397,5.5382333,4.9125414,4.2613063,5.144808,5.1111026,5.7507434,5.3676376,4.8671956,5.050028,5.183979,5.2187824,5.5794063,4.5693693,4.7749634,4.771498
Sample_IOEJEN,Subject_UDAXIH,7,7.2624874,3.2432413,7.57906,5.3354335,6.618701,2.652428,5.093328,5.4476805,5.8109193,4.774052,5.4474998,5.678195,4.4579616,6.0017395,4.7529283,6.085415,3.9770446,6.2050505,0.71814686,3.5893185,4.607722,4.2810636,4.359089,5.786681,4.6914454,5.9589686,5.2983837,5.692728,4.860371,4.8358755,4.5901394,4.963365,4.502994,4.649613,4.9645658,5.146754,5.856834,4.7012367,4.950115,5.1212444,5.4320292,5.6124506,5.0964684,5.1143446,4.855034,4.1138797,4.9726624,5.0333524,4.1221724,5.4542117,4.945273,4.0517464,4.9785852,5.133286,5.5749464,5.2533145,4.6990404,4.88361,4.721848,5.439355,5.535323,4.6305056,4.765428,5.0755076
Sample_IOEJEN,Subject_UDAXIH,-1,6.2138534,11.336365,2.105823,5.482565,1.9360918,8.635393,3.6633654,4.9359703,5.3814597,6.4883256,5.219939,5.233954,5.17737,4.6939373,5.436789,4.4109607,4.0184126,3.5824075,5.458916,6.606731,4.7430487,5.004672,5.5135922,4.9035068,4.6313405,5.1014967,4.9198837,5.107062,5.1047263,4.7146897,4.9466605,4.8801494,4.987225,5.128231,5.5780764,4.8214145,5.0085535,4.7312016,4.8706093,4.583284,4.9260454,4.944869,5.360819,4.5646315,5.273211,5.009035,5.0775566,4.8356233,4.7867055,5.307711,4.908196,5.8019485,5.263111,4.7723775,4.5949697,5.026287,4.616824,4.684944,5.0238547,5.0068927,4.739722,4.9723043,5.112306,5.4088564
